universidad;candidateId
Universidad Tecnológica Del Perú;630665b8594e18004af0577c
Upc San Isidro;630665b8594e18004af05783
I.e.p San José - Chimbote;630665b8594e18004af05783
Icpna;630665b8594e18004af05783
Zegel Ipae;630665b8594e18004af0578b
Rosa A. Donayre De Morey – Secundaria;630665b8594e18004af0578b
Rosa A. Donayre De Morey – Primaria;630665b8594e18004af0578b
Universidad Ricardo Palma;630665b8594e18004af05796
Sise;630665b8594e18004af057a3
Universidad Privada Del Norte;630665b8594e18004af057a3
Universidad Tecnológica Del Peru;630665b8594e18004af057b0
Universidad Nacional De Huancavelica;630665b8594e18004af057b7
Instituto Sise;630665b8594e18004af057c2
Certus;630665b8594e18004af057c9
Universidad Privada Antenor Orrego;630665b8594e18004af057d0
William Harvey;630665b8594e18004af057d0
Universidad Peruana Unión;630665b8594e18004af057d8
Instituto De Formación Bancaria - Ifb;630665b8594e18004af057e0
Certus Ifb;630665b8594e18004af057e9
Certus Ifb;630665b8594e18004af057e9
Insituto Superior Tecnologico Ramiro Prialé Prialé;630665b8594e18004af057f2
Universidad Cientifica Del Peru;630665b8594e18004af057fc
Instituto Superior Tecnológico Sise;630665b8594e18004af0580a
Universidad Norbert Wiener;630665b8594e18004af0581a
Universidad Nacional San Antonio Abad Del Cusco;630665b8594e18004af05827
Universidad Nacional Mayor De San Marcos - Unmsm;630665b8594e18004af0582e
I.e.s.t.p Simón Bolívar;630665b8594e18004af05837
I.e.p.p. Santa María De Guadalupe;630665b8594e18004af05837
Universidad Privada Del Norte;630665b8594e18004af05844
Colegio Primero De Mayo;630665b8594e18004af05844
Universidad Cesar Vallejo;630665b8594e18004af0584f
Cis;630665b8594e18004af0584f
Centro De Inglés;630665b8594e18004af0584f
I.e Antonio Torres Araujo;630665b8594e18004af0584f
I.s.t. Luciano Castillo Colonna;630665b8594e18004af0585c
Zegel Ipae;630665b8594e18004af05862
San Vicente De Paul;630665b8594e18004af05869
Instituto Telesup;630665b8594e18004af0586f
Certus;630665b8594e18004af05876
Senati;630665b8594e18004af0587d
Icpna;630665b8594e18004af0587d
Certus;630665b8594e18004af05884
Universidad Tecnologica Del Peru;630665b8594e18004af05884
Sice;630665b8594e18004af05895
Extension Universitaria Umsm;630665b8594e18004af05895
Instituto Peruano De Sistemas Sise;630665b8594e18004af0589e
Certus;630665b8594e18004af058a5
Isil;630665b8594e18004af058ad
Trilce;630665b8594e18004af058ad
Universidad Nacional De San Agustín;630665b8594e18004af058b5
Universidad Andina Del Cusco;630665b8594e18004af058be
Isil;630665b8594e18004af058c6
Universidad Tecnológica Del Perú;630665b8594e18004af058cd
Neumann;630665b8594e18004af058d6
Universidad Privada De Tacna;630665b8594e18004af058d6
I.e. Defensores De La Patria, N° 538;630665b8594e18004af058de
Universidad Privada Del Norte;630665b8594e18004af058e5
Instituto De Formación Bancaria - Ifb;630665b8594e18004af058e5
Certus;630665b8594e18004af058ef
Certus;630665b8594e18004af058ef
Instituto Superior Sise;630665b8594e18004af058f6
Sise;630665b8594e18004af058fd
Universidad Privada Del Norte;630665b8594e18004af05904
Trilce Villa María;630665b8594e18004af0590a
Iestp Julio César Tello;630665b8594e18004af0590a
Univesidad Cesar Vallejo;630665b8594e18004af05917
Universidad Cesar Vallejo;630665b8594e18004af05924
Instituto Adex;630665b8594e18004af05924
Instituto Adex;630665b8594e18004af05924
Universidad Femenina Del Sagrado Corazón - Unife;630665b8594e18004af0592f
Universidad Nacional Del Centro Del Perú;630665b8594e18004af05938
Universidad Nacional De Colombia;630665b8594e18004af05938
Instituto Superior Tecnológico Público Juli;630665b8594e18004af05948
Universidad Andina Néstor Cáceres Velásquez;630665b8594e18004af05948
Sise;630665b8594e18004af05950
Certus;630665b8594e18004af05964
Certus;630665b8594e18004af0596b
Ifb Certus;630665b8594e18004af05973
Adex;630665b8594e18004af0597b
Uigv;630665b8594e18004af0597b
Idat;630665b8594e18004af05985
Istp Argentina;630665b8594e18004af0598a
Sise;630665b8594e18004af05992
I. E. S. T. P. Pedro A. Del Águila Hidalgo.;630665b8594e18004af0599a
Certus;630665b8594e18004af059a2
Universidad Cesar Vallejo;630665b8594e18004af059a2
Instituto Superior Tecnológico - Telesup;630665b8594e18004af059ac
Certus;630665b8594e18004af059b5
Instituto De Formación Bancaria - Ifb;630665b8594e18004af059bc
Instituto De Formación Bancaria - Ifb;630665b8594e18004af059bc
Escuela Internacional De Gerencia;630665b8594e18004af059bc
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af059ca
Universidad Nacional De San Martin;630665b8594e18004af059d1
Universidad Privada Del Norte;630665b8594e18004af059dc
Instituto San Ignacio Del Oyola;630665b8594e18004af059ea
Insitito Sise;630665b8594e18004af059f0
Universidad Nacional De La Amazonia Peruana;630665b8594e18004af059f7
Certus;630665b8594e18004af059fd
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af05a04
Saco Oliveros;630665b8594e18004af05a0c
Centro Técnico Superior Impakto;630665b8594e18004af05a15
Instituto Superior Sise;630665b8594e18004af05a1c
Universidad Tecnológica Del Perú;630665b8594e18004af05a2c
Universidad Nacional De La Amazonía Peruana;630665b8594e18004af05a34
Universidad Alas Peruanas;630665b8594e18004af05a3e
Cibertec;630665b8594e18004af05a45
Universidad Cesar Vallejo;630665b8594e18004af05a4b
Instituto Sise;630665b8594e18004af05a53
San Antonio Abad Del Cusco;630665b8594e18004af05a5a
Certus;630665b8594e18004af05a61
Universidad Tecnologica De Los Andes;630665b8594e18004af05a68
Ifb Certus;630665b8594e18004af05a78
Universidad Andina Del Cusco;630665b8594e18004af05a7f
San Ignacio De Loyola;630665b8594e18004af05a8a
Universidad Cesar Vallejo;630665b8594e18004af05a95
Instituto De Educación Superior Tecnológico Público Amazonas Yurimaguas;630665b8594e18004af05a9c
Universidad Catolica Los Angeles De Chimbote;630665b8594e18004af05aab
Cibertec;630665b8594e18004af05ab3
Ifb;630665b8594e18004af05ab3
Universidad De San Martin De Porres - Usmp;630665b8594e18004af05abd
Universidad Nacional De Tumbes;630665b8594e18004af05ac6
Instituto Superior Sise;630665b8594e18004af05ad0
Administración Bancaria;630665b8594e18004af05ad9
Cesar Vallejo;630665b8594e18004af05ad9
Universidad Nacional De Frontera;630665b8594e18004af05ae4
Amazonico;630665b8594e18004af05af1
Administración De Empresas;630665b8594e18004af05af8
I.e.p Discovery;630665b8594e18004af05af8
Instituto Superior Privado Fibonacci;630665b8594e18004af05b02
Universidad De Huanuco;630665b8594e18004af05b0a
Instituto De Educación Superior Privado Cibertec;630665b8594e18004af05b11
Iee Carlos Wiesse;630665b8594e18004af05b11
Unheval;630665b8594e18004af05b19
Colegio Nacional De Chavin De Pariarca;630665b8594e18004af05b19
Instituto Sise;630665b8594e18004af05b28
Carlos Cueto Fernandini;630665b8594e18004af05b2f
Instituto Sise;630665b8594e18004af05b39
Icpna;630665b8594e18004af05b48
Universidad Privada Del Norte;630665b8594e18004af05b48
San Martín De Porres;630665b8594e18004af05b58
Sise;630665b8594e18004af05b60
Universidad Peruana Unión;630665b8594e18004af05b66
Universidad Nacional Amazónica De Madre De Dios;630665b8594e18004af05b6c
Insittuto Sise;630665b8594e18004af05b7a
Instituto Superior Sise;630665b8594e18004af05b87
Antenor Orrego Espinoza;630665b8594e18004af05b8e
Universidad Autónoma Del Perú;630665b8594e18004af05b95
Certus;630665b8594e18004af05b9b
Universidad Tecnológica Del Peru;630665b8594e18004af05ba2
Instituto De Emprendedores Usil;630665b8594e18004af05ba9
Certus;630665b8594e18004af05bb1
Adex;630665b8594e18004af05bb8
Universidad Privada Del Norte;630665b8594e18004af05bc3
Universidad Andina Del Cusco;630665b8594e18004af05bcd
Universidad Privada Del Norte;630665b8594e18004af05bd8
Universidad Tecnológica Del Perú;630665b8594e18004af05bde
Usmp;630665b8594e18004af05be8
Instituto Sise;630665b8594e18004af05bee
Cimas;630665b8594e18004af05bf6
Sise;630665b8594e18004af05bfe
Universidad Privada Del Norte;630665b8594e18004af05c04
I.e.s.t.p Ada A Byron;630665b8594e18004af05c0c
Universidad Privada Del Norte;630665b8594e18004af05c12
Certus;630665b8594e18004af05c20
Universidad Jaime Bausate Y Meza;630665b8594e18004af05c2e
Isil;630665b8594e18004af05c2e
Universidad Privada Del Norte - Unp;630665b8594e18004af05c3a
Britanico;630665b8594e18004af05c3a
Sise;630665b8594e18004af05c41
Sise;630665b8594e18004af05c41
Universidad Catolica De Trujillo;630665b8594e18004af05c4c
Instituto Superior Santa Rosa;630665b8594e18004af05c53
Centro Peruano Bancario;630665b8594e18004af05c5a
Idat;630665b8594e18004af05c62
Cibertec;630665b8594e18004af05c62
Sise;630665b8594e18004af05c62
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af05c6c
Ifb Certus;630665b8594e18004af05c6c
Universidad Privada Del Norte;630665b8594e18004af05c7a
Universidad Autonoma De Ica;630665b8594e18004af05c82
Sise;630665b8594e18004af05c8a
Universidad San Pedro;630665b8594e18004af05c91
Certus;630665b8594e18004af05c98
Instituto Sise;630665b8594e18004af05ca4
Brtanico;630665b8594e18004af05cac
Universidad Cesar Vallejo;630665b8594e18004af05cac
Certus;630665b8594e18004af05cb4
Universidad Católica De Santa Maria;630665b8594e18004af05cbc
Pucp;630665b8594e18004af05cc4
Universidad Nacional Agraria De La Selva;630665b8594e18004af05ccb
Certus;630665b8594e18004af05cd8
Universidad Privada San Juan Bautista;630665b8594e18004af05cdf
Universidad San Martin De Porres;630665b8594e18004af05ce5
Instituto Sise;630665b8594e18004af05ce5
Universidad Cesar Vallejo - Ucv;630665b8594e18004af05cf1
Icpna;630665b8594e18004af05cf1
Universidad San Martín De Porres;630665b8594e18004af05d04
Universidad Peruana Los Andes;630665b8594e18004af05d0b
Instituto Superior Sise;630665b8594e18004af05d18
Certus;630665b8594e18004af05d1f
Santa Maria Coprodeli;630665b8594e18004af05d26
Sise;630665b8594e18004af05d2c
Universidad San Ignacio De Loyola;630665b8594e18004af05d33
Certus;630665b8594e18004af05d39
Universidad Autonoma Del Perú;630665b8594e18004af05d40
Universidad De San Martin De Porres;630665b8594e18004af05d47
Isil;630665b8594e18004af05d4e
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af05d54
Certus;630665b8594e18004af05d5a
Universidad Nacional Federico Villarreal;630665b8594e18004af05d60
Senati;630665b8594e18004af05d66
Cepeban;630665b8594e18004af05d6c
Unprg;630665b8594e18004af05d73
Instituto De Educación Superior Tecnológico Público;630665b8594e18004af05d7a
Ifb Certus;630665b8594e18004af05d81
Idat;630665b8594e18004af05d89
Sise;630665b8594e18004af05d90
Isil;630665b8594e18004af05d99
Cibertec;630665b8594e18004af05d9f
Instituto Privado Certus;630665b8594e18004af05dac
Instituto Superior Sise;630665b8594e18004af05db3
Cibertec;630665b8594e18004af05dba
Universidad Privada Del Norte;630665b8594e18004af05dc1
Cenfotur;630665b8594e18004af05dc8
Universidad Tecnológica Del Perú;630665b8594e18004af05dd8
San Luis Gonzaga De Ica;630665b8594e18004af05ddf
Universidad Nacional Mayor De San Marcos;630665b8594e18004af05dee
Instituto Superior Sise;630665b8594e18004af05df7
Universidad Tecnologica Del Peru;630665b8594e18004af05e00
Certus;630665b8594e18004af05e00
Cepeban;630665b8594e18004af05e09
Ifb;630665b8594e18004af05e11
Zegel Ipae;630665b8594e18004af05e1e
Ifb Certus;630665b8594e18004af05e27
Pedro Coronado Arrascue;630665b8594e18004af05e27
Instituto Sise;630665b8594e18004af05e30
Instituto El Buen Pastor;630665b8594e18004af05e30
Instituto Superior Sise;630665b8594e18004af05e3a
Idat;630665b8594e18004af05e44
Ifb Certus;630665b8594e18004af05e4b
Instituto Sise;630665b8594e18004af05e4b
Universidad Catolica San Pablo;630665b8594e18004af05e55
Institucion Educativa Faraday;630665b8594e18004af05e55
Pontificia Universidad Católica Del Perú;630665b8594e18004af05e5f
Universidad Privada San Juan Bautista;630665b8594e18004af05e66
Instituto Certus;630665b8594e18004af05e6f
Universidad Peruana De Ciencias Aplicada;630665b8594e18004af05e76
Certus;630665b8594e18004af05e7d
Universidad Cesar Vallejo;630665b8594e18004af05e97
Universidad Privada Del Norte;630665b8594e18004af05ea0
Certus;630665b8594e18004af05eaa
Instituto San Ignacio De Loyola;630665b8594e18004af05eb9
Instituto De Formación Bancaria;630665b8594e18004af05eb9
Universidad Esan;630665b8594e18004af05ec3
Sise;630665b8594e18004af05eca
Certus;630665b8594e18004af05ed1
Centro De Ingles Peruano-canadiense;630665b8594e18004af05ed8
José Faustino Sánchez Carrión;630665b8594e18004af05ed8
Universidad Cesar Vallejo - Ucv;630665b8594e18004af05ee3
Idat;630665b8594e18004af05eeb
En Curso;630665b8594e18004af05ef9
Universidad Cesar Vallejo - Ucv;630665b8594e18004af05f00
Universidad Cesar Vallejo - Ucv;630665b8594e18004af05f00
Instituto Sise;630665b8594e18004af05f00
Intituto Internacional De Sistemas Empresariales - Iisep;630665b8594e18004af05f00
San Felipe Comas;630665b8594e18004af05f00
Iestp Rosa Maria Araoz Pinto;630665b8594e18004af05f0f
Ifb Certus;630665b8594e18004af05f17
Universidad Privada Del Norte - Upn;630665b8594e18004af05f1e
Universidad San Pedro;630665b8594e18004af05f27
Hernan Busse De La Guerra - Lima;630665b8594e18004af05f27
Universidad Tecnológica Del Perú;630665b8594e18004af05f32
Universidad Privada Del Norte;630665b8594e18004af05f3a
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af05f3a
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af05f44
Instituto Cultural Peruano Norteamericano;630665b8594e18004af05f44
Instituto Superior Tecnologico Cibertec;630665b8594e18004af05f44
Colegio San José Hermanos Maristas;630665b8594e18004af05f44
Universidad Nacional Mayor De San Marcos;630665b8594e18004af05f54
Certus;630665b8594e18004af05f5c
Instituto Superior Tecnológico Publico Lonya Grande;630665b8594e18004af05f5c
Alas Peruanas;630665b8594e18004af05f68
Isil;630665b8594e18004af05f6e
Certus;630665b8594e18004af05f78
Instituto Idat;630665b8594e18004af05f80
Certus;630665b8594e18004af05f90
Instituto Superior Sise;630665b8594e18004af05f97
Centro De Estudios Turísticos Avisstur;630665b8594e18004af05f97
Sabio Antúnez De Mayolo;630665b8594e18004af05fa0
Certus Ifb;630665b8594e18004af05fa9
Universidad De San Martin De Porres - Usmp;630665b8594e18004af05fbb
Istp Carlos Cueto Fernandini;630665b8594e18004af05fc2
Addis;630665b8594e18004af05fca
Zegel Ipae;630665b8594e18004af05fd1
Escuela De Jesús;630665b8594e18004af05fd1
Universidad Nacional Enrique Guzmán Y Valle;630665b8594e18004af05fda
Universidad Privada Del Norte;630665b8594e18004af05fe2
Ceprebanko;630665b8594e18004af05fea
Universidad Alas Peruanas;630665b8594e18004af05ff1
Computron;630665b8594e18004af05ff8
Universidad Privada Del Norte;630665b8594e18004af06000
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af06008
Colegio María Alvarado - Lhs;630665b8594e18004af06008
Colegio Metodista Granbery - Juiz De Fora;630665b8594e18004af06008
Ifb-certus;630665b8594e18004af06010
Universidad Privada Del Norte;630665b8594e18004af06017
Universidas Cesar Vallejo;630665b8594e18004af0601d
I.e. Abraham Valdelomar N°06 - Santa Anita;630665b8594e18004af0601d
Certus;630665b8594e18004af06025
Universidad Privada Del Norte;630665b8594e18004af0602b
Universidad Peruana De Ciencias Aplicadas;630665b8594e18004af06031
Universidad Tecnológica Del Perú;630665b8594e18004af06039
Universidad Privada Del Norte;630665b8594e18004af06043
Señor De La Soledad;630665b8594e18004af06043
Universidad Tecnológica Del Perú;630665b8594e18004af0604a
Instituto San Ignacio De Loyola;630665b8594e18004af06054
Univesidad Privada Del Norte;630665b8594e18004af0605c
Instituto Sise;630665b8594e18004af0605c
Instituto San Ignacio De Loyola - Isil;630665b8594e18004af06066
Universidad Nacional Federico Villarreal - Unfv;630665b8594e18004af06066
I.e Bacilio Ramirez Peña;630665b8594e18004af06071
José Carlos Mariategui;630665b8594e18004af0607d
Universidad Tecnológica Del Perú;630665b8594e18004af0608e
Universidad Nacional De San Martín;630665b8594e18004af06096
Certus;630665b8594e18004af060a2
Certus;630665b8594e18004af060a2
Zegel Ipae;630665b8594e18004af060ab
Idat;630665b8594e18004af060b1
Universidad Andina Nestor Caceres Velasquez;630665b8594e18004af060b8
Universidad Científica Del Sur;630665b8594e18004af060c4
Instituto Certus;630665b8594e18004af060ca
Certus;630665b8594e18004af060d2
Universidad Nacional San Luis Gonzaga De Ica;630665b8594e18004af060d9
I.e.p. Jose Carlos Mariátegui;630665b8594e18004af060d9
Universidad Nacional De Educación Enrique Guzmán Y Valle - La Cantuta;630665b8594e18004af060e3
Certus;630665b8594e18004af060eb
Icpna;630665b8594e18004af060f3
Instituto De Formación Bancaria Certus;630665b8594e18004af06100
Certus;630665b8594e18004af06106
Universidad Ricardo Palma;630665b8594e18004af06112
Certus;630665b8594e18004af06120
Universidad Privada Del Norte;630665b8594e18004af06127
Universidad Nacional Del Callao;630665b8594e18004af0612e
Certus;630665b8594e18004af06134
Instituto Certus;630665b8594e18004af0613f
Manuel Seoane Corrales;630665b8594e18004af06146
San Ignacio De Loyola;630665b8594e18004af0614d
Icpna;630665b8594e18004af0614d
Ifb- Certus;630665b8594e18004af0614d
Universidad Nacional Federico Villarreal;630665b8594e18004af0615e
Universidad Continental;630665b8594e18004af06169
Certus;630665b8594e18004af0616f
Universidad Cesar Vallejo;630665b8594e18004af06175
Universidad De Lima;630665b8594e18004af0617c
Universidad Nacional Mayor De San Marcos;630665b8594e18004af06185
Universidad Autónoma Del Perú;630665b8594e18004af0618c
Instituto Universitario En Tecnología Antonio Jose De Su Re;630665b8594e18004af06199
Certus;630665b8594e18004af061a0
Icpna;630665b8594e18004af061a7
Utp;630665b8594e18004af061a7
Contacto Joven;630665b8594e18004af061a7
Certus;630665b8594e18004af061b4
Iestp Alas Peruanas Ica;630665b8594e18004af061bb
Universidad Privada Del Norte;630665b8594e18004af061c3
I.e.p Maria Auxiliadora;630665b8594e18004af061cc
Universidad Peruana De Ciencias Aplicadas - Upc;630665b8594e18004af061d3
I.e Teresa Gonzales De Fanning;630665b8594e18004af061d3
